accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.27442650807136787,2.5508376392377476,1735025790,,False,1,a9e42_00070,2024-12-24_15-36-30,3.928435802459717,3.928435802459717,20696,DESKTOP-GU228L0,127.0.0.1,3.928435802459717,1
0.41971112999150384,1.818158241761785,1735025793,,False,2,a9e42_00070,2024-12-24_15-36-33,3.0102624893188477,6.9386982917785645,20696,DESKTOP-GU228L0,127.0.0.1,6.9386982917785645,2
0.4995751911639762,1.5414570342926752,1735025796,,False,3,a9e42_00070,2024-12-24_15-36-36,3.30410099029541,10.242799282073975,20696,DESKTOP-GU228L0,127.0.0.1,10.242799282073975,3
0.5097706032285472,1.4114361636492672,1735025799,,False,4,a9e42_00070,2024-12-24_15-36-39,3.13702130317688,13.379820585250854,20696,DESKTOP-GU228L0,127.0.0.1,13.379820585250854,4
0.5573491928632116,1.3071500401513105,1735025803,,False,5,a9e42_00070,2024-12-24_15-36-43,3.3064818382263184,16.686302423477173,20696,DESKTOP-GU228L0,127.0.0.1,16.686302423477173,5
0.5989804587935429,1.1960941735579043,1735025806,,True,6,a9e42_00070,2024-12-24_15-36-46,3.143444776535034,19.829747200012207,20696,DESKTOP-GU228L0,127.0.0.1,19.829747200012207,6
