accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2497875955819881,2.545398927059303,1735025764,,False,1,a9e42_00069,2024-12-24_15-36-04,4.034650802612305,4.034650802612305,17796,DESKTOP-GU228L0,127.0.0.1,4.034650802612305,1
0.38317757009345793,1.8417824454048053,1735025767,,False,2,a9e42_00069,2024-12-24_15-36-07,2.956946611404419,6.991597414016724,17796,DESKTOP-GU228L0,127.0.0.1,6.991597414016724,2
0.49617672047578587,1.5892099073144044,1735025770,,False,3,a9e42_00069,2024-12-24_15-36-10,3.299668788909912,10.291266202926636,17796,DESKTOP-GU228L0,127.0.0.1,10.291266202926636,3
0.5378079864061173,1.4257263636507955,1735025773,,False,4,a9e42_00069,2024-12-24_15-36-13,3.2256083488464355,13.516874551773071,17796,DESKTOP-GU228L0,127.0.0.1,13.516874551773071,4
0.6049277824978759,1.277668375952714,1735025777,,False,5,a9e42_00069,2024-12-24_15-36-17,3.307424783706665,16.824299335479736,17796,DESKTOP-GU228L0,127.0.0.1,16.824299335479736,5
0.622769753610875,1.174183918099825,1735025780,,True,6,a9e42_00069,2024-12-24_15-36-20,3.425204277038574,20.24950361251831,17796,DESKTOP-GU228L0,127.0.0.1,20.24950361251831,6
