accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2574341546304163,2.5217400906848257,1735025738,,False,1,a9e42_00068,2024-12-24_15-35-38,4.02985143661499,4.02985143661499,26484,DESKTOP-GU228L0,127.0.0.1,4.02985143661499,1
0.4358538657604078,1.78244732756193,1735025741,,False,2,a9e42_00068,2024-12-24_15-35-41,3.142962694168091,7.172814130783081,26484,DESKTOP-GU228L0,127.0.0.1,7.172814130783081,2
0.5284621920135939,1.51356144786692,1735025744,,False,3,a9e42_00068,2024-12-24_15-35-44,3.2606513500213623,10.433465480804443,26484,DESKTOP-GU228L0,127.0.0.1,10.433465480804443,3
0.5607476635514018,1.35815339814238,1735025748,,False,4,a9e42_00068,2024-12-24_15-35-48,3.348621368408203,13.782086849212646,26484,DESKTOP-GU228L0,127.0.0.1,13.782086849212646,4
0.62107051826678,1.2432313431687907,1735025751,,False,5,a9e42_00068,2024-12-24_15-35-51,3.5460240840911865,17.328110933303833,26484,DESKTOP-GU228L0,127.0.0.1,17.328110933303833,5
0.6321155480033984,1.150613867303952,1735025755,,True,6,a9e42_00068,2024-12-24_15-35-55,3.2062065601348877,20.53431749343872,26484,DESKTOP-GU228L0,127.0.0.1,20.53431749343872,6
