accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.3806287170773152,2.250339139075506,1735025842,,False,1,a9e42_00072,2024-12-24_15-37-22,4.489853382110596,4.489853382110596,24988,DESKTOP-GU228L0,127.0.0.1,4.489853382110596,1
0.47748513169073914,1.520927839538678,1735025845,,False,2,a9e42_00072,2024-12-24_15-37-25,3.2343368530273438,7.7241902351379395,24988,DESKTOP-GU228L0,127.0.0.1,7.7241902351379395,2
0.6219201359388276,1.2286467215641825,1735025849,,False,3,a9e42_00072,2024-12-24_15-37-29,3.244641065597534,10.968831300735474,24988,DESKTOP-GU228L0,127.0.0.1,10.968831300735474,3
0.6525063721325404,1.082807746468758,1735025852,,False,4,a9e42_00072,2024-12-24_15-37-32,3.1504454612731934,14.119276762008667,24988,DESKTOP-GU228L0,127.0.0.1,14.119276762008667,4
0.6796941376380629,0.9859636855774185,1735025855,,False,5,a9e42_00072,2024-12-24_15-37-35,3.317690134048462,17.43696689605713,24988,DESKTOP-GU228L0,127.0.0.1,17.43696689605713,5
0.6983857264231096,0.90647851761912,1735025858,,True,6,a9e42_00072,2024-12-24_15-37-38,3.26265287399292,20.69961977005005,24988,DESKTOP-GU228L0,127.0.0.1,20.69961977005005,6
